index,Price
533,1107500.0
534,1321500.0
535,532500.0
536,960000.0
537,1321000.0
538,1125500.0
539,264000.0
540,770000.0
541,734500.0
542,1461500.0
543,550000.0
544,516250.0
545,825500.0
546,264000.0
547,1337500.0
548,432500.0
549,337500.0
550,307500.0
551,1400000.0
552,1058500.0
553,1367500.0
554,3162500.0
555,1067500.0
556,1003500.0
557,730000.0
558,871000.0
559,527500.0
560,1607500.0
561,804000.0
562,1250000.0
563,1000500.0
564,937500.0
565,1005000.0
566,847500.0
567,1292500.0
568,1430000.0
569,1062250.0
570,1395000.0
571,557500.0
572,432500.0
573,772500.0
574,456500.0
575,1080000.0
576,1769000.0
577,576000.0
578,770500.0
579,1177500.0
580,725000.0
581,2191500.0
582,618000.0
583,512500.0
584,742500.0
585,535000.0
586,975000.0
587,794000.0
588,782500.0
589,390000.0
590,1109000.0
591,864500.0
592,1765000.0
593,457750.0
594,1205000.0
595,390000.0
596,595500.0
597,555250.0
598,647500.0
599,1127500.0
600,730000.0
601,673000.0
602,1468750.0
603,809000.0
604,487500.0
605,413500.0
606,672500.0
607,1922500.0
608,813500.0
609,1820000.0
610,2127750.0
611,1095000.0
612,755500.0
613,890500.0
614,755500.0
615,432500.0
616,1231750.0
617,652750.0
618,3036000.0
619,740000.0
620,1395500.0
621,1510000.0
622,816250.0
623,1321000.0
624,946250.0
625,1762500.0
626,498000.0
627,1290000.0
628,907500.0
629,899000.0
630,645000.0
631,1038000.0
632,681500.0
633,485000.0
634,876500.0
635,795000.0
636,1215500.0
637,723500.0
638,221500.0
639,842500.0
640,1228500.0
641,1180000.0
642,1910000.0
643,781500.0
644,1300000.0
645,1972500.0
646,903250.0
647,322500.0
648,668000.0
649,605500.0
650,1857500.0
651,870000.0
652,457750.0
653,1665000.0
654,976000.0
655,1281750.0
656,2520000.0
657,742000.0
658,633000.0
659,816250.0
660,1275000.0
661,970000.0
662,901000.0
663,775000.0
664,690000.0
665,816250.0
666,848000.0
667,410250.0
668,470000.0
669,960000.0
670,1585000.0
671,1290000.0
672,840000.0
673,370000.0
674,646000.0
675,1375000.0
676,1765000.0
677,663500.0
678,1103000.0
679,391000.0
680,781500.0
681,755000.0
682,858000.0
683,2350000.0
684,1105000.0
685,1183000.0
686,925000.0
687,905000.0
688,1613500.0
689,390000.0
690,2056500.0
691,392500.0
692,824750.0
693,1452500.0
694,775000.0
695,398500.0
696,1052500.0
697,1307500.0
698,945000.0
699,1542500.0
700,1662500.0
701,836000.0
702,421000.0
703,1877500.0
704,970000.0
705,1707500.0
706,840000.0
707,627500.0
708,797750.0
709,647250.0
710,1284500.0
711,595500.0
712,902500.0
713,1480000.0
714,1565000.0
715,565000.0
716,425750.0
717,1646000.0
718,1242500.0
719,1056250.0
720,1922500.0
721,1177500.0
722,1350000.0
723,1657500.0
724,1321000.0
725,392750.0
726,1630000.0
727,1242500.0
728,1870000.0
729,1265000.0
730,1160000.0
731,950000.0
732,1027500.0
733,1069000.0
734,712250.0
735,855000.0
736,1594500.0
737,847500.0
738,487500.0
739,1242500.0
740,1242750.0
741,1077000.0
742,775000.0
743,1245000.0
744,1725000.0
745,500000.0
746,1472500.0
747,1156000.0
748,836000.0
749,775000.0
750,1035000.0
751,1065000.0
752,1952500.0
753,1850000.0
754,492500.0
755,722500.0
756,804250.0
757,848000.0
758,632500.0
759,545000.0
760,1323750.0
761,2200000.0
762,2455000.0
763,543000.0
764,1730000.0
765,399000.0
766,976500.0
767,930000.0
768,2090000.0
769,1410000.0
770,1736500.0
771,715500.0
772,1575000.0
773,858750.0
774,725000.0
775,552500.0
776,1182500.0
777,453000.0
778,986000.0
779,1037500.0
780,631875.0
781,617500.0
782,567500.0
783,1135000.0
784,702500.0
785,1395000.0
786,1058500.0
787,594500.0
788,1137500.0
789,432000.0
790,597500.0
791,630000.0
792,1155500.0
793,949500.0
794,771500.0
795,775000.0
796,680000.0
797,775000.0
798,652750.0
799,957500.0
800,1461500.0
801,946500.0
802,494750.0
803,960000.0
804,686250.0
805,627500.0
806,937500.0
807,1080000.0
808,1007500.0
809,1459500.0
810,717500.0
811,428000.0
812,742500.0
813,608500.0
814,891000.0
815,1233500.0
816,595500.0
817,1765500.0
818,3179000.0
819,1067500.0
820,970500.0
821,1085000.0
822,742750.0
823,1006000.0
824,848500.0
825,1113000.0
826,1028000.0
827,642000.0
828,782500.0
829,740500.0
830,1350000.0
831,1107500.0
832,322500.0
833,1295000.0
834,770000.0
835,1080000.0
836,1330000.0
837,745000.0
838,1472500.0
839,873000.0
840,927500.0
841,705000.0
842,1348000.0
843,1082500.0
844,366000.0
845,1682500.0
846,1390000.0
847,787500.0
848,748750.0
849,1343000.0
850,795000.0
851,1652500.0
852,1461500.0
853,662500.0
854,496250.0
855,765875.0
856,509250.0
857,490000.0
858,734250.0
859,714000.0
860,1075750.0
861,1975000.0
862,549000.0
863,752500.0
864,540000.0
865,785000.0
866,1000000.0
867,1137500.0
868,1111000.0
869,670000.0
870,940000.0
871,1570000.0
872,935000.0
873,1778750.0
874,390000.0
875,816250.0
876,858750.0
877,2106500.0
878,946000.0
879,528500.0
880,1405500.0
881,445000.0
882,1472500.0
883,893000.0
884,767500.0
885,926750.0
886,905000.0
887,1321000.0
888,1525000.0
889,998750.0
890,638750.0
891,708500.0
892,387500.0
893,3737500.0
894,1039000.0
895,396250.0
896,916250.0
897,645000.0
898,1160000.0
899,432500.0
900,1395000.0
901,813000.0
902,1122500.0
903,477500.0
904,563000.0
905,702500.0
906,1218500.0
907,2095000.0
908,308500.0
909,1030000.0
910,892500.0
911,221500.0
912,2048000.0
913,915000.0
914,330000.0
915,1025500.0
916,960000.0
917,543500.0
918,3250000.0
919,568500.0
920,1060500.0
921,2673500.0
922,1331500.0
923,891250.0
924,1972500.0
925,1292500.0
926,862500.0
927,849000.0
928,330000.0
929,689250.0
930,1100250.0
931,1197000.0
932,362500.0
933,570750.0
934,2337500.0
935,470000.0
936,737750.0
937,490000.0
938,1321500.0
939,1030500.0
940,973750.0
941,646000.0
942,947500.0
943,1155500.0
944,1527500.0
945,1100000.0
946,826500.0
947,686750.0
948,732500.0
949,560500.0
950,970000.0
951,595500.0
952,749500.0
953,1510000.0
954,642500.0
955,487500.0
956,882500.0
957,577500.0
958,752500.0
959,1126500.0
960,1497500.0
961,1330000.0
962,1000000.0
963,570750.0
964,843000.0
965,1915000.0
966,2063000.0
967,876500.0
968,842500.0
969,656250.0
970,903000.0
971,2405000.0
972,1221500.0
973,555250.0
974,1156000.0
975,646000.0
976,730000.0
977,960000.0
978,965000.0
979,669000.0
980,902500.0
981,615000.0
982,820000.0
983,753500.0
984,1742500.0
985,870000.0
986,685000.0
987,1075000.0
988,892500.0
989,980000.0
990,1405500.0
991,772500.0
992,1500500.0
993,330000.0
994,497500.0
995,1642500.0
996,710500.0
997,1265500.0
998,805650.0
999,1077000.0
1000,1274000.0
1001,869250.0
1002,612500.0
1003,646000.0
1004,652000.0
1005,627500.0
1006,1000000.0
1007,828500.0
1008,741250.0
1009,1357500.0
1010,1368000.0
1011,597500.0
1012,986000.0
1013,2491500.0
1014,985000.0
1015,1458500.0
1016,657500.0
1017,831500.0
1018,1551250.0
1019,734750.0
1020,1131500.0
1021,574500.0
1022,507500.0
1023,1380000.0
1024,963000.0
1025,1300000.0
1026,516000.0
1027,753500.0
1028,838000.0
1029,1209000.0
1030,657500.0
1031,825000.0
1032,1250000.0
1033,2255500.0
1034,1241000.0
1035,505500.0
1036,1180500.0
1037,1564500.0
1038,1067000.0
1039,740000.0
1040,562000.0
1041,1980500.0
1042,667750.0
1043,1160000.0
1044,1070000.0
1045,775000.0
1046,761500.0
1047,712500.0
1048,1023250.0
1049,825000.0
1050,627500.0
1051,1700000.0
1052,816250.0
1053,726000.0
1054,1368000.0
1055,982000.0
1056,632500.0
1057,1149000.0
1058,877500.0
1059,1203500.0
1060,470000.0
1061,1882500.0
1062,960000.0
1063,516250.0
1064,1322000.0
1065,477750.0
1066,970500.0
1067,437500.0
1068,772500.0
1069,725000.0
1070,717500.0
1071,560000.0
1072,1205500.0
1073,1492000.0
1074,1022500.0
1075,1981000.0
1076,697500.0
1077,935000.0
1078,1646000.0
1079,1400000.0
1080,613500.0
1081,1245000.0
1082,749000.0
1083,981250.0
1084,900000.0
1085,745000.0
1086,1685000.0
1087,896500.0
1088,1275000.0
1089,646000.0
1090,755500.0
1091,1705000.0
1092,1035250.0
1093,1027500.0
1094,1002500.0
1095,332500.0
1096,665250.0
1097,1264000.0
1098,1100000.0
1099,1146000.0
1100,453500.0
1101,2251500.0
1102,712500.0
1103,1885000.0
1104,368000.0
1105,1240000.0
1106,1144000.0
1107,1191250.0
1108,1247500.0
1109,1665000.0
1110,822500.0
1111,1406000.0
1112,456500.0
1113,1185000.0
1114,962500.0
1115,469500.0
1116,1177500.0
1117,876000.0
1118,542500.0
1119,732000.0
1120,1492000.0
1121,752500.0
1122,2592500.0
1123,765875.0
1124,1440000.0
1125,670000.0
1126,825000.0
1127,920000.0
1128,1250000.0
1129,467500.0
1130,1607500.0
1131,826500.0
1132,312500.0
1133,834000.0
1134,1213750.0
1135,1357500.0
1136,510750.0
1137,3095000.0
1138,1662500.0
1139,1105000.0
1140,480375.0
1141,658000.0
1142,2557500.0
1143,725000.0
1144,1465000.0
1145,1575000.0
1146,717500.0
1147,435000.0
1148,1770000.0
1149,970500.0
1150,1184500.0
1151,733500.0
1152,771500.0
1153,2618000.0
1154,1107500.0
1155,1900000.0
1156,725000.0
1157,1665000.0
1158,872500.0
1159,1395000.0
1160,726000.0
1161,1416250.0
1162,1711500.0
1163,1129500.0
1164,975000.0
1165,1043250.0
1166,261250.0
1167,731500.0
1168,313000.0
1169,1837500.0
1170,1182500.0
1171,2137500.0
1172,3110000.0
1173,1502500.0
1174,1852500.0
1175,491000.0
1176,1102500.0
1177,882500.0
1178,1337500.0
1179,1915000.0
1180,846000.0
1181,560000.0
1182,668000.0
1183,595500.0
1184,715750.0
1185,688000.0
1186,655000.0
1187,911500.0
1188,688500.0
1189,667750.0
1190,1252500.0
1191,1085000.0
1192,715250.0
1193,1301750.0
1194,880000.0
1195,2214000.0
1196,1175000.0
1197,1123500.0
1198,1350000.0
1199,1635000.0
1200,781500.0
1201,1180000.0
1202,1475500.0
1203,1435000.0
1204,968000.0
1205,1357500.0
1206,906500.0
1207,1140000.0
1208,595500.0
1209,869000.0
1210,1128000.0
1211,515000.0
1212,1348750.0
1213,2297500.0
1214,1500000.0
1215,702500.0
1216,727500.0
1217,1511500.0
1218,590750.0
1219,563000.0
1220,788000.0
1221,862500.0
1222,1556250.0
1223,666500.0
1224,985000.0
1225,595500.0
1226,1475000.0
1227,597500.0
1228,595500.0
1229,1655000.0
1230,828750.0
1231,497000.0
1232,1030000.0
1233,637500.0
1234,1375000.0
1235,815500.0
1236,1095000.0
1237,2260000.0
1238,992000.0
1239,365000.0
1240,1512500.0
1241,822750.0
1242,891000.0
1243,1375000.0
1244,970000.0
1245,549000.0
1246,710000.0
1247,884250.0
1248,681500.0
1249,618000.0
1250,1375000.0
1251,1330000.0
1252,750250.0
1253,850250.0
1254,330000.0
1255,590500.0
1256,455000.0
1257,1325000.0
1258,1670000.0
1259,708500.0
1260,2355000.0
1261,1337500.0
1262,994000.0
1263,753600.0
1264,790000.0
1265,907500.0
1266,841250.0
1267,690000.0
1268,425000.0
1269,1057500.0
1270,672500.0
1271,1062500.0
1272,1425000.0
1273,1060000.0
1274,1145500.0
1275,1345000.0
1276,786000.0
1277,3036000.0
1278,770500.0
1279,730000.0
1280,1732500.0
1281,1633000.0
1282,571250.0
1283,3170000.0
1284,1602500.0
1285,820000.0
1286,806750.0
1287,1274000.0
1288,1233500.0
1289,996000.0
1290,1045500.0
1291,615000.0
1292,1047500.0
1293,1308000.0
1294,838000.0
1295,680500.0
1296,720250.0
1297,847500.0
1298,2220000.0
1299,453500.0
1300,1112500.0
1301,1185000.0
1302,500000.0
1303,577500.0
1304,507500.0
1305,2090000.0
1306,1930500.0
1307,1216000.0
1308,781000.0
1309,1074250.0
1310,717500.0
1311,484000.0
1312,1129500.0
1313,1305000.0
1314,865000.0
1315,1400000.0
1316,1061750.0
1317,946250.0
1318,734750.0
1319,1165000.0
1320,1595000.0
1321,1160000.0
1322,957500.0
1323,825000.0
1324,810500.0
1325,705500.0
1326,960000.0
1327,1462500.0
1328,1175000.0
1329,612500.0
1330,1562500.0
1331,1180000.0
1332,955000.0
1333,615250.0
1334,1175000.0
1335,408000.0
1336,831500.0
1337,1405500.0
1338,1960000.0
1339,1652500.0
1340,1101000.0
1341,756000.0
1342,1593500.0
1343,905000.0
1344,647500.0
1345,664500.0
1346,1405000.0
1347,470000.0
1348,544000.0
1349,740000.0
1350,1053250.0
1351,1175000.0
1352,1035000.0
1353,453500.0
1354,1422500.0
1355,3000000.0
1356,930500.0
1357,2055000.0
1358,1927500.0
1359,743500.0
1360,592500.0
1361,1080000.0
1362,742500.0
1363,1556250.0
1364,875000.0
1365,1458000.0
1366,812750.0
1367,3250000.0
1368,824750.0
1369,330000.0
1370,1398500.0
1371,555250.0
1372,1435000.0
1373,1117500.0
1374,1194000.0
1375,871250.0
1376,753500.0
1377,1467500.0
1378,587000.0
1379,678750.0
1380,1012500.0
1381,1520000.0
1382,702500.0
1383,360500.0
1384,1131000.0
1385,601500.0
1386,975000.0
1387,1157500.0
1388,1220000.0
1389,1595500.0
1390,1074000.0
1391,946500.0
1392,1498500.0
1393,824500.0
1394,1185000.0
1395,642000.0
1396,406000.0
1397,521250.0
1398,903000.0
1399,714500.0
1400,785000.0
1401,397500.0
1402,957500.0
1403,1120000.0
1404,740000.0
1405,1220000.0
1406,708500.0
1407,457750.0
1408,1130000.0
1409,1337500.0
1410,1820000.0
1411,623500.0
1412,1491500.0
1413,745500.0
1414,712500.0
1415,770000.0
1416,456000.0
1417,1205000.0
1418,1147500.0
1419,1030000.0
1420,1357500.0
1421,1525000.0
1422,1660750.0
1423,1302500.0
1424,735000.0
1425,1345000.0
1426,1350000.0
1427,604000.0
1428,1452500.0
1429,379000.0
1430,1130500.0
1431,1310000.0
1432,1030000.0
1433,407000.0
1434,1570000.0
1435,1267500.0
1436,874000.0
1437,1105500.0
1438,303000.0
1439,331000.0
1440,1117500.0
1441,520000.0
1442,1250000.0
1443,1290000.0
1444,2175000.0
1445,1665500.0
1446,514000.0
1447,1147500.0
1448,1061000.0
1449,622500.0
1450,1109500.0
1451,390000.0
1452,1160000.0
1453,492500.0
1454,432500.0
1455,892000.0
1456,1194000.0
1457,878750.0
1458,1255250.0
1459,516000.0
1460,753500.0
1461,1147500.0
1462,1420000.0
1463,1045500.0
1464,1960000.0
1465,1343000.0
1466,1027500.0
1467,365000.0
1468,902500.0
1469,500000.0
1470,565000.0
1471,622500.0
1472,1446500.0
1473,569000.0
1474,715500.0
1475,431500.0
1476,1211250.0
1477,1053750.0
1478,700000.0
1479,717500.0
1480,1131000.0
1481,1045500.0
1482,1467500.0
1483,719000.0
1484,1277000.0
1485,657500.0
1486,742500.0
1487,1030000.0
1488,1375000.0
1489,1462500.0
1490,1237500.0
1491,1660750.0
1492,860000.0
1493,838000.0
1494,990000.0
1495,1377500.0
1496,762500.0
1497,935000.0
1498,1720000.0
1499,1640000.0
1500,2390000.0
1501,2975000.0
1502,1565000.0
1503,1242750.0
1504,840000.0
1505,1155000.0
1506,668000.0
1507,1412500.0
1508,1850000.0
1509,1170000.0
1510,1332500.0
1511,522500.0
1512,2185000.0
1513,690000.0
1514,1067500.0
1515,2572500.0
1516,400000.0
1517,747500.0
1518,1127500.0
1519,775000.0
1520,1546000.0
1521,947500.0
1522,1925000.0
1523,467500.0
1524,1140000.0
1525,1570000.0
1526,1137500.0
1527,595500.0
1528,1330000.0
1529,2715000.0
1530,763500.0
1531,1717500.0
1532,890500.0
1533,1132500.0
1534,587500.0
1535,1110000.0
1536,1177500.0
1537,435000.0
1538,644000.0
1539,1500000.0
1540,2795000.0
1541,920000.0
1542,864500.0
1543,1195000.0
1544,891000.0
1545,549000.0
1546,725000.0
1547,310500.0
1548,947500.0
1549,658000.0
1550,419000.0
1551,465000.0
1552,1074000.0
1553,1027500.0
1554,705500.0
1555,2177500.0
1556,1375000.0
1557,942000.0
1558,790000.0
1559,742500.0
1560,796000.0
1561,1377000.0
1562,1022500.0
1563,488000.0
1564,926750.0
1565,649000.0
1566,1595500.0
1567,1028000.0
1568,337500.0
1569,1052500.0
1570,546250.5
1571,253750.0
1572,497500.0
1573,540000.0
1574,973250.0
1575,767500.0
1576,1183750.0
1577,740000.0
1578,822500.0
1579,2165000.0
1580,915000.0
1581,680000.0
1582,2279000.0
1583,973500.0
1584,1350000.0
1585,1585000.0
1586,1465000.0
1587,714500.0
1588,1326500.0
1589,770000.0
1590,2675000.0
1591,437500.0
1592,775000.0
1593,744500.0
1594,1000000.0
1595,3612500.0
1596,1889000.0
1597,966000.0
1598,715500.0
1599,1020000.0
1600,980000.0
1601,1900500.0
1602,642000.0
1603,786500.0
1604,773000.0
1605,1435000.0
1606,1074000.0
1607,1160000.0
1608,825000.0
1609,1897000.0
1610,596000.0
1611,743500.0
1612,855000.0
1613,597500.0
1614,838000.0
1615,1143500.0
1616,670000.0
1617,427000.0
1618,847500.0
1619,2185000.0
1620,1100000.0
1621,1300000.0
1622,829000.0
1623,1376000.0
1624,1220000.0
1625,460000.0
1626,1135000.0
1627,1540000.0
1628,2530000.0
1629,595500.0
1630,560750.0
1631,587500.0
1632,1442500.0
1633,782500.0
1634,1247500.0
1635,2125000.0
1636,759000.0
1637,518000.0
1638,877500.0
1639,1155000.0
1640,764000.0
1641,1323750.0
1642,766750.0
1643,1100000.0
1644,755000.0
1645,1030000.0
1646,1303500.0
1647,744500.0
1648,851500.0
1649,784000.0
1650,542500.0
1651,1845000.0
1652,697500.0
1653,697500.0
1654,999000.0
1655,702500.0
1656,555250.0
1657,748500.0
1658,1725000.0
1659,1365000.0
1660,1081000.0
1661,1332500.0
1662,1461500.0
1663,775000.0
1664,717500.0
1665,1030000.0
1666,390000.0
1667,390000.0
1668,880000.0
1669,848500.0
1670,1095000.0
1671,1255000.0
1672,1655000.0
1673,405000.0
1674,743500.0
1675,588750.0
1676,726250.0
1677,405000.0
1678,892000.0
1679,730000.0
1680,1145000.0
1681,476000.0
1682,541000.0
1683,668050.0
1684,1415000.0
1685,472500.0
1686,1089000.0
1687,491000.0
1688,425000.0
1689,500000.0
1690,781500.0
1691,905000.0
1692,740000.0
1693,790000.0
1694,1165000.0
1695,1527500.0
1696,774500.0
1697,830000.0
1698,1103000.0
1699,1461500.0
1700,1221500.0
1701,499250.0
1702,331000.0
1703,1291500.0
1704,737500.0
1705,493500.0
1706,982500.0
1707,495000.0
1708,775000.0
1709,1665000.0
1710,1318000.0
1711,1245000.0
1712,1105500.0
1713,1123500.0
1714,714500.0
1715,1570000.0
1716,1102000.0
1717,618000.0
1718,825000.0
1719,497500.0
1720,1610500.0
1721,1042500.0
1722,905000.0
1723,432500.0
1724,890750.0
1725,1910000.0
1726,1692500.0
1727,960000.0
1728,567500.0
1729,2437500.0
1730,861250.0
1731,539000.0
1732,560000.0
1733,1149500.0
1734,1955000.0
1735,1013250.0
1736,540000.0
1737,948750.0
1738,775000.0
1739,1231750.0
1740,1155500.0
1741,1820000.0
1742,3962500.0
1743,1050000.0
1744,477500.0
1745,1257000.0
1746,772500.0
1747,487500.0
1748,645000.0
1749,1011500.0
1750,1965000.0
1751,567500.0
1752,932500.0
1753,526000.0
1754,1380000.0
1755,1555500.0
1756,1145000.0
1757,1990000.0
1758,2187500.0
1759,595500.0
1760,2555000.0
1761,665500.0
1762,930250.0
1763,330000.0
1764,1131000.0
1765,1475000.0
1766,775000.0
1767,1365000.0
1768,505500.0
1769,405000.0
1770,842500.0
1771,1122000.0
1772,1166250.0
