index,Price
422,1527995.851486206
423,737126.4983596802
424,1042106.838432312
425,1029623.9349822998
426,661568.6680831909
427,1906183.5033111572
428,466042.14541625977
429,498326.00188446045
430,768251.2004394531
431,1190217.1998519897
432,2363403.9088745117
433,1915190.6042404175
434,808884.8324432373
435,1244416.7268295288
436,1375856.89868927
437,869632.6022415161
438,1311502.562904358
439,1402810.085899353
440,871644.4973754883
441,649114.9260787964
442,882866.6594161987
443,1426257.80493927
444,130868.57582092285
445,1282831.2353134155
446,855881.9221572876
447,929304.3322219849
448,1167485.7178497314
449,832423.1597671509
450,947033.2607803345
451,928725.3747177124
452,1513509.3938980103
453,1021594.1763458252
454,953340.300857544
455,848879.9310073853
456,785593.7495956421
457,1211720.0961151123
458,1380834.6127243042
459,1362327.5523529053
460,1291385.2216796875
461,1178048.2057266235
462,1243305.167564392
463,559359.7227935791
464,684707.1202392578
465,957432.9464035034
466,717298.5379714966
467,798638.0233230591
468,880995.8421478271
469,1275155.6900177002
470,860046.8891143799
471,-97894.51669311523
472,1171179.0197296143
473,995175.5865020752
474,970500.5503005981
475,1334313.735244751
476,2065036.6650848389
477,782736.3106842041
478,1022121.0857162476
479,408087.1147842407
480,765103.6564102173
481,791921.1428756714
482,2038676.3908157349
483,998753.7321090698
484,678099.3926010132
485,1793812.9833450317
486,976248.9291915894
487,242034.94967651367
488,61789.15839385986
489,1362332.542831421
490,1041947.015045166
491,1164207.7087402344
492,1091335.7132110596
493,566100.7042312622
494,1119290.1351776123
495,989879.7309112549
496,1938262.0531845093
497,982360.8553009033
498,892716.4375152588
499,1277259.7229614258
500,1276141.4540863037
501,808016.1954040527
502,1805815.833557129
503,596395.9258499146
504,1028248.5533218384
505,1083989.0838928223
506,1023014.9605789185
507,1514794.5028686523
508,1107892.42578125
509,1115227.831085205
510,149372.43182373047
511,1725037.440071106
512,1046450.205368042
513,866283.9047698975
514,38119.57159423828
515,1226732.444328308
516,888295.3732147217
517,845777.5721511841
518,1213268.4059371948
519,2443872.6393966675
520,748800.3938140869
521,1029075.8960266113
522,1702345.825416565
523,1285845.8524856567
524,877433.6580200195
525,1291230.2170333862
526,1130855.5932006836
527,1808859.6567764282
528,470378.21811676025
529,917853.714920044
530,2328351.0199127197
531,1502911.6024398804
532,1176758.29763031
533,700723.1179275513
534,1182831.9338226318
535,924807.5291976929
536,878483.4839401245
537,950668.4722061157
538,884942.8149871826
539,165787.2520904541
540,1475286.1610336304
541,1288538.5043945312
542,1478287.6223831177
543,180751.91745758057
544,1752233.1164779663
545,1477620.1546173096
546,1609870.6020736694
547,735398.0695114136
548,1399405.7430496216
549,1087112.7458572388
550,811092.9106140137
551,976152.5086669922
552,1659396.3196258545
553,1253392.897392273
554,1327050.5771636963
555,1969708.184829712
556,1510720.7413864136
557,1380565.423286438
558,702972.1344833374
559,1819496.5022354126
560,793504.0319519043
561,761906.7128448486
562,1463370.3706588745
563,1507296.4671707153
564,1347731.0126342773
565,1272013.7279663086
566,645397.808921814
567,945952.7021484375
568,983994.8954849243
569,1700143.4349441528
570,968043.7831726074
571,-125289.43325042725
572,583035.2251968384
573,1009469.1910018921
574,1781228.824066162
575,384701.09422302246
576,1002711.0213928223
577,1087088.9717941284
578,469334.0215988159
579,1707910.9242782593
580,772253.7014389038
581,950709.8236236572
582,1673257.80078125
583,909237.9782180786
584,1098291.6247177124
585,682591.0013122559
586,2193851.156654358
587,1620594.6459350586
588,1040531.0418243408
589,1802412.4528579712
590,982391.1557846069
591,783386.9002075195
592,1039619.9484024048
593,1753382.3534240723
594,383775.02922821045
595,1714708.9272232056
596,295044.2358093262
597,982400.8385009766
598,1820760.1123657227
599,370610.9044113159
600,1069849.8468856812
601,1601881.7162246704
602,149034.73000335693
603,707145.726600647
604,792509.9476470947
605,1488861.6275558472
606,841347.4387359619
607,759877.0482711792
608,1507502.8465499878
609,1319520.404006958
610,-26369.272468566895
611,838839.0172424316
612,1019088.1806716919
613,1870809.4117126465
614,576352.953414917
615,933473.3942642212
616,872851.0874938965
617,1215591.314338684
618,1037310.6063613892
619,1246202.2531738281
620,-23.168609619140625
621,2044041.186843872
622,341878.3932876587
623,318166.1672973633
624,72160.27506256104
625,1678022.1571807861
626,967471.3942718506
627,1866449.2691116333
628,1601254.3860092163
629,925619.7202377319
630,1145155.609954834
631,790118.7930374146
632,1641820.1990203857
633,1228635.7551651
634,1836660.9510040283
635,1125627.2158203125
636,1347107.040550232
637,373625.32928466797
638,1145184.943572998
639,1063080.8542938232
640,1754374.1492156982
641,394541.4048614502
642,1601686.675994873
643,1347377.230583191
644,1164118.7313842773
645,2238230.852912903
646,217156.31450653076
647,306061.6192932129
648,868416.0978469849
649,503978.6638031006
650,1632086.7930526733
651,840261.0188217163
652,742643.0070419312
653,895723.5983734131
654,1330007.3349990845
655,206717.15461730957
656,2045708.1848144531
657,596290.9748382568
658,809886.8139648438
659,804308.39868927
660,1024880.204460144
661,400267.3717880249
662,971298.4164352417
663,1021810.7761764526
664,1111828.6418151855
665,988077.7872543335
666,683655.9118347168
667,444463.83112335205
668,1295573.3000564575
669,640286.8458099365
670,1510491.7583312988
671,1091871.3353042603
672,1503773.1203460693
673,869014.6213150024
674,891841.352973938
675,691170.8443527222
676,432384.8667755127
677,1082043.5610427856
678,258821.32605743408
679,1035443.9784317017
680,1329827.7291183472
681,859114.6694107056
682,797524.9807357788
683,812373.8382415771
684,425510.68450164795
685,1064818.470275879
686,1020060.6387863159
687,1510929.1820602417
688,1479362.265838623
689,1049240.518989563
690,1405650.9657363892
691,1629244.6310806274
692,1122740.4809570312
693,849516.9739303589
694,959431.6569442749
695,540570.3179397583
696,382423.0517578125
697,1586189.2859649658
698,854600.6659240723
699,3239559.617958069
700,884211.6627578735
701,873247.067527771
702,1909268.5818099976
703,966881.9970474243
704,1601837.591003418
705,1084584.4296569824
706,1507083.445968628
707,484215.34230804443
708,993332.5775299072
709,1660792.4877319336
710,376832.72665405273
711,1229125.5826568604
712,1350403.0416564941
713,744971.6476898193
714,1063695.9530258179
715,1258528.6898422241
716,121811.06434631348
717,992638.500076294
718,900830.5939254761
719,995741.8433990479
720,737617.6839904785
721,933348.0617980957
722,1881398.6835403442
723,1229619.2307281494
724,1200270.4960861206
725,517177.392539978
726,969219.6271362305
727,1305901.7954101562
728,1174450.0574111938
729,2001396.1355133057
730,759649.0697631836
731,1417240.3050689697
732,1716948.7142944336
733,1189320.4736557007
734,224407.54196929932
735,1030671.3166885376
736,932069.6122207642
737,1307541.9877471924
738,851982.7387924194
739,1851884.4695739746
740,716052.7152862549
741,841879.1399154663
742,836774.1777954102
743,1770301.1681289673
744,1178304.2122802734
745,1055200.8627624512
746,1745418.7707824707
747,681903.7419891357
748,270856.87965393066
749,1212335.1613006592
750,1202098.1452789307
751,1080445.916557312
752,1125404.2971038818
753,910102.23412323
754,641227.4843978882
755,1086263.9356384277
756,983533.0692062378
757,731258.8709640503
758,197262.95595550537
759,1028871.5706481934
760,1517683.9327316284
761,1114766.093322754
762,737967.0214996338
763,761415.4582519531
764,-2584.2144317626953
765,899882.5315322876
766,1512535.0608520508
767,1763012.5594024658
768,415767.2567138672
769,1102286.8535614014
770,-114215.87675476074
771,751949.2055892944
772,846519.5311889648
773,1160504.5687408447
774,1273692.3676605225
775,1080283.180343628
776,1045196.3511734009
777,829873.2917709351
778,1073498.3278656006
779,1638781.6174545288
780,989811.5289382935
781,595673.9098434448
782,1793214.3532485962
783,582368.1002044678
784,368763.73526000977
785,697408.8541030884
786,1505757.310043335
787,1115765.636566162
788,960956.1950531006
789,398639.40561676025
790,1052536.7491149902
791,1028766.0566711426
792,1600100.1326446533
793,465819.5906906128
794,1266587.5343017578
795,881691.5353393555
796,1068358.6443481445
797,1119649.4558181763
798,952120.1577377319
799,580605.3888244629
800,1824666.7312469482
801,1272905.5215072632
802,1939618.46459198
803,1442050.7302398682
804,229423.2300415039
805,657474.2664871216
806,323809.92432403564
807,1696872.04813385
808,959960.2579269409
809,1278085.8452835083
810,1218593.6768722534
811,1475486.3051071167
812,437168.3328323364
813,208408.18715667725
814,1318952.168647766
815,766905.8590087891
816,1251823.4741210938
817,1034744.8920593262
818,823701.9364700317
819,1304697.0354537964
820,1158141.3801879883
821,1053044.571899414
822,1618504.0777359009
823,67582.94744110107
824,1380792.6498184204
825,1302420.5075073242
826,1375021.3258895874
827,516728.05352020264
828,780740.8559570312
829,974931.8169555664
830,991759.5035400391
831,1286970.8243255615
832,351851.89141845703
833,1121979.7044525146
834,1304253.0781478882
835,815303.5475234985
836,792677.5298080444
837,1254970.7677383423
838,1475675.829460144
839,1456140.035331726
840,938017.0893173218
841,1376654.7409362793
842,2075171.6481704712
843,680750.8277816772
844,1217338.1961593628
845,1080154.4198532104
846,774057.6655044556
847,911027.0402297974
848,1104061.9403076172
849,1112680.5977249146
850,2431488.6698379517
851,1247563.2943496704
852,458690.97535705566
853,1140420.374885559
854,684145.6403121948
855,1274692.125717163
856,972922.5524139404
857,1599339.3892288208
858,1008453.2706985474
859,13359.120719909668
860,1596435.7941360474
861,2128405.3086853027
862,1962279.8862991333
863,610267.4830856323
864,1812662.5542984009
865,695378.9860992432
866,1298348.9518585205
867,957845.426612854
868,2034591.3541107178
869,667673.960105896
870,1372275.553741455
871,1302701.3409729004
872,873031.5334701538
873,611217.611000061
874,1307537.9057693481
875,930310.2514801025
876,868785.5410079956
877,964871.0072021484
878,1065636.7685928345
879,1156739.2745437622
880,452692.29067230225
881,1266152.8058013916
882,1181503.6267929077
883,49347.53065490723
884,827171.2904434204
885,951915.2576980591
886,1629973.691268921
887,1047562.9949264526
888,1277916.0805969238
889,1768074.541732788
890,953746.634147644
891,481143.65967559814
892,1337571.5203018188
893,366637.5773162842
894,235913.3853149414
895,979770.3837051392
896,436036.14252471924
897,992274.6955413818
898,866818.5540390015
899,1162967.1758880615
900,935451.1178817749
901,986659.7236557007
902,1012801.0037612915
903,861086.3405532837
904,1058744.704071045
905,911844.9845428467
906,1149428.7238006592
907,264811.6135253906
908,902277.5716400146
909,785466.0257415771
910,937512.95337677
911,1263047.3217544556
912,903527.1969528198
913,1297850.374282837
914,1208797.5729675293
915,1250195.0584106445
916,863119.3811721802
917,361242.8310546875
918,1060041.5889663696
919,873778.2498779297
920,58136.9637298584
921,1378002.1189422607
922,1081824.2147979736
923,893844.4240875244
924,1316066.6905670166
925,1693610.7778015137
926,1044397.5458679199
927,860003.8427200317
928,1417622.0000915527
929,1252918.278755188
930,1721070.6972732544
931,1024711.2155151367
932,1037814.0181350708
933,1502405.7406311035
934,1549826.6371383667
935,1220040.5347061157
936,812558.653251648
937,1480230.9922027588
938,1063024.2828445435
939,584.0589447021484
940,1095286.189994812
941,1602709.6416625977
942,981875.4460449219
943,1216423.4974212646
944,1911901.3870010376
945,691666.8138122559
946,1299119.6188049316
947,1453097.3612823486
948,1541563.9628677368
949,732970.1188583374
950,1079005.1345443726
951,807395.200263977
952,427229.27156829834
953,1989343.3571548462
954,1182895.5986557007
955,633120.391166687
956,1028381.201789856
957,1412600.5931167603
958,697981.5418014526
959,1740198.0741119385
960,898669.9584732056
961,462876.1439743042
962,612564.4939498901
963,991550.5490570068
964,110954.41664886475
965,816034.6121292114
966,1074657.4298324585
967,941531.3145675659
968,985314.8537979126
969,1382249.1483688354
970,890174.3011169434
971,1916035.1289596558
972,939683.172920227
973,683854.5592498779
974,780153.1011810303
975,944472.7115020752
976,992267.1656723022
977,1089083.1310424805
978,496602.05797576904
979,1575773.0180740356
980,1496085.0638656616
981,1071127.0421829224
982,1326055.7879180908
983,1515388.0667648315
984,880978.0219802856
985,1074344.8378219604
986,1423718.7557373047
987,1054301.8706741333
988,944450.3766708374
989,81338.33027648926
990,980015.5967407227
991,-46811.4754486084
992,1296994.979385376
993,833333.4698104858
994,1165482.0676727295
995,1071770.400428772
996,1049754.5452041626
997,1606457.771347046
998,1372142.8084487915
999,1093032.3108291626
1000,1052508.4522323608
1001,821587.028755188
1002,805798.1982574463
1003,1206642.8451919556
1004,396545.36198425293
1005,1943597.3081359863
1006,1192458.576713562
1007,-31324.138748168945
1008,900509.8924179077
1009,1436020.7281417847
1010,-129434.71123504639
1011,788014.3648757935
1012,422150.0276260376
1013,1700967.2667160034
1014,1948801.40133667
1015,853776.8118286133
1016,863898.4200592041
1017,177781.0153274536
1018,1084885.4574279785
1019,1636596.7927627563
1020,1803518.0700912476
1021,554616.4833068848
1022,471144.6343231201
1023,859999.410949707
1024,51453.21964263916
1025,2146173.8301620483
1026,1049175.5970993042
1027,526676.7234954834
1028,751216.479019165
1029,1582532.2982711792
1030,-191826.2552947998
1031,2135851.687324524
1032,661362.2790222168
1033,1366152.136001587
1034,868007.2853775024
1035,1100964.8355026245
1036,1595637.065536499
1037,997126.1649856567
1038,963507.0763168335
1039,1904450.9397888184
1040,1609426.5753860474
1041,1541052.7070083618
1042,692464.6086730957
1043,55629.483558654785
1044,313605.59532928467
1045,1067079.1578292847
1046,1082275.3185958862
1047,49986.102210998535
1048,847791.0501861572
1049,1840207.7993927002
1050,181818.35186767578
1051,1164183.2406463623
1052,230109.26773834229
1053,1468976.9785461426
1054,1212438.2285690308
1055,1030916.7202453613
1056,959398.2481307983
1057,977479.7858657837
1058,949256.7968139648
1059,1773714.5014266968
1060,1183260.5800933838
1061,991812.8079452515
1062,343623.1998825073
1063,941165.3794021606
1064,345586.0949707031
1065,1154037.1015167236
1066,944169.8030090332
1067,1022390.124420166
1068,1499442.0063323975
1069,1630793.366531372
1070,314600.7063140869
1071,786746.108467102
1072,895028.4703903198
1073,342611.907119751
1074,952122.2193603516
1075,1562778.8669586182
1076,1690707.9463500977
1077,1496318.1077728271
1078,1474540.6288833618
1079,785746.9291381836
1080,874831.1456756592
1081,1590534.2208328247
1082,2533453.2562942505
1083,752530.5570526123
1084,852342.102897644
1085,992574.0378112793
1086,851823.5560531616
1087,2505892.658508301
1088,1566064.0821914673
1089,858880.09715271
1090,1074544.4163513184
1091,902904.8327102661
1092,839929.0658950806
1093,1029148.2997436523
1094,1055742.0923080444
1095,1327802.9380111694
1096,1439059.5608444214
1097,1046180.6320648193
1098,1494925.5064163208
1099,770805.4319915771
1100,1000764.4880371094
1101,1494042.209777832
1102,1067458.745414734
1103,318808.04148101807
1104,1202636.396636963
1105,729954.5054855347
1106,1507105.6602630615
1107,1020408.3081893921
1108,408619.48024749756
1109,1429727.5025558472
1110,1630696.8315353394
1111,558103.9285888672
1112,221192.09197998047
1113,1199426.574897766
1114,599030.0568847656
1115,1476571.638519287
1116,1383327.6282730103
1117,859383.7308120728
1118,1435277.6753463745
1119,1704402.5099716187
1120,1158557.2681045532
1121,700594.7505264282
1122,906614.1305084229
1123,835310.6396713257
1124,946816.9538040161
1125,1493267.110244751
1126,1082082.89453125
1127,1275685.3795928955
1128,1627947.159072876
1129,1488078.18409729
1130,759981.329750061
1131,1269019.9730453491
1132,1537738.4228973389
1133,1846053.4042129517
1134,857162.1839599609
1135,1755908.341369629
1136,917600.8415222168
1137,993696.779548645
1138,1845560.2645721436
1139,1009831.0820083618
1140,1583619.4779891968
1141,162965.569190979
1142,290233.62492370605
1143,1316525.5776290894
1144,834419.7600479126
1145,1156026.3048858643
1146,764895.6209945679
1147,693352.8153533936
1148,885544.1903839111
1149,679045.7457351685
1150,933682.5560455322
1151,1267290.0156936646
1152,1009382.9085006714
1153,1493811.1205673218
1154,2185690.786140442
1155,895638.44140625
1156,400883.4010696411
1157,300662.0118865967
1158,1707560.9337997437
1159,1257246.0736541748
1160,857208.2219467163
1161,351952.15616607666
1162,1734279.920387268
1163,951817.0674285889
1164,1147020.1875457764
1165,1081985.7700958252
1166,1155355.0780029297
1167,782296.9794464111
1168,874602.5750427246
1169,1139784.8899917603
1170,825488.8687133789
1171,976395.5139389038
1172,1256528.4928588867
1173,1036919.2910461426
1174,934043.1931533813
1175,1186472.958190918
1176,885360.6734313965
1177,1001164.2161712646
1178,1238273.5335540771
1179,653763.5237884521
1180,1187820.5239334106
1181,923317.0334243774
1182,1652854.9981002808
1183,1593496.4601898193
1184,1292392.05027771
1185,1141339.693244934
1186,1069280.0645217896
1187,1086196.80393219
1188,947876.9292221069
1189,403696.7933731079
1190,1246045.559562683
1191,893829.137802124
1192,784491.8297805786
1193,713104.9802932739
1194,1612771.9025344849
1195,1138297.2033691406
1196,1930616.3374786377
1197,727196.7173843384
1198,1713762.6604537964
1199,974750.0320205688
1200,716925.1357421875
1201,945370.6862258911
1202,1401656.392211914
1203,1072953.8694076538
1204,554383.7079925537
1205,1476067.2290115356
1206,1268344.967590332
1207,1006606.7574005127
1208,938459.8278884888
1209,280738.5647201538
1210,1845023.9834899902
1211,954520.2786865234
1212,1489646.480178833
1213,954559.990234375
1214,544218.0359268188
1215,1897684.7865219116
1216,1284245.121559143
1217,930910.3594589233
1218,1391395.3488235474
1219,1101139.2551727295
1220,34951.125144958496
1221,740245.0962600708
1222,1679304.08518219
1223,1052969.709411621
1224,918938.7313537598
1225,439903.6537246704
1226,971813.3965911865
1227,1087422.101737976
1228,1807776.367050171
1229,352431.6245498657
1230,1044408.9058151245
1231,1055760.9532852173
1232,1212637.5486984253
1233,1443579.410308838
1234,1472374.138885498
1235,878418.6012954712
1236,1236638.005355835
1237,1525457.242401123
1238,441422.56463623047
1239,1775588.801322937
1240,1191334.291809082
1241,1419427.7894058228
1242,1297213.0098266602
1243,853298.5762023926
1244,705157.0979919434
1245,1033086.6611557007
1246,1765348.1928329468
1247,1770379.0262145996
1248,938132.211517334
1249,1927294.917831421
1250,989036.6025390625
1251,1374382.7646636963
1252,927026.6290664673
1253,145847.03047943115
1254,902029.422164917
1255,1490279.5190353394
1256,288759.46810150146
1257,1776727.594718933
1258,997460.4481964111
1259,-147880.08898162842
1260,1069111.0797348022
1261,1063253.9682922363
1262,1462285.8261260986
1263,1605801.4413452148
1264,422293.1850891113
1265,2333686.62991333
1266,1492071.085281372
1267,945859.4717102051
1268,643059.1317138672
1269,852263.0249557495
1270,1450860.6714935303
1271,1332648.8239974976
1272,1053633.483215332
1273,1799264.9305877686
1274,950645.9255828857
1275,358043.5813293457
1276,2016468.7005081177
1277,1056296.2028656006
1278,1109809.6190567017
1279,1426233.8594970703
1280,1059519.2209320068
1281,2013052.8792190552
1282,1265616.9901351929
1283,1825004.649848938
1284,955421.7641448975
1285,1844441.276725769
1286,1581839.6271743774
1287,1157850.9658737183
1288,1471923.1858825684
1289,961910.8137588501
1290,1113085.224472046
1291,1936224.2078781128
1292,863856.3336410522
1293,1120439.8725509644
1294,1237576.921508789
1295,1100565.1716003418
1296,17430.285331726074
1297,1285796.8261108398
1298,626667.8998794556
1299,1389993.8632736206
1300,359572.9363632202
1301,1983170.8001556396
1302,1691350.8460464478
1303,1254372.2185821533
1304,2038851.5703201294
1305,1107626.6175384521
1306,1511943.7753829956
1307,793990.5068664551
1308,1447441.2087173462
1309,1013650.0381851196
1310,1028557.4842300415
1311,926834.7577209473
1312,1955807.8815689087
1313,1596352.8512268066
1314,1153842.6934661865
1315,605041.7093505859
